Domaine	Title	Text	Tag	URL
sport	VIDÉO : KHABIB NURMAGOMEDOV IMITE RONALDO SUR UN TERRAIN DE FOOTBALL	Mais ce dispositif ne plaît pas à tout le monde. Le porte-parole de la Commission européenne Adalbert Jahnz a déclaré, ce 3 juin, que «les mesures doivent être proportionnées et respecter les droits fondamentaux comme les droits d'asile ou le principe de non-refoulement». Celui-ci a également assuré que des questions avaient été envoyées à Athènes pour en savoir plus sur ce programme. 	RÉSEAUX SOCIAUX	https://www.cnews.fr/sport/2021-06-03/video-khabib-nurmagomedov-imite-ronaldo-sur-un-terrain-de-football-1088940
sport	VIDÉO : LA COLÈRE DE ROGER FEDERER ENVERS L’ARBITRE LORS DE SA VICTOIRE CONTRE MARIN CILIC	D'après Associated Press, ces «canons sonores» ne sont qu'une des nouvelles armes technologiques pour faire face à la crise migratoire. Outre un nouveau mur de 27 kilomètres récemment construit, des investissements pour le développement d'outils technologiques devraient bientôt porter leurs fruits. L'agence de presse américaine parle notamment de détecteurs de mensonges alimentés par une intelligence artificielle ou encore de drones qui permettront d'avoir des images variées, que ce soit sur terre, dans les airs, sur et dans l'eau. 	SMARTPHONE	https://www.cnews.fr/sport/2021-06-03/video-la-colere-de-roger-federer-envers-larbitre-lors-de-sa-victoire-contre-marin
sport	PHOTOS : L’IMPRESSIONNANTE TRANSFORMATION PHYSIQUE DE SHAQUILLE O’NEAL	Ce n'est pas la première fois que la Grèce est pointée du doigt ces dernières semaines pour sa gestion des migrants. Le pays est accusé, notamment par le Conseil de l'Europe, de refouler illégalement des personnes qui tentent de passer la frontière par la mer. Athènes rejette cependant ces accusations en bloc. 	ENTREPRISE DE LA SEMAINE	https://www.cnews.fr/sport/2021-06-03/photos-limpressionnante-transformation-physique-de-shaquille-oneal-1088916
sport	F1 : MAX VERSTAPPEN, PLUS QU’UNE MENACE DANS LA COURSE AU TITRE	Une fausse alerte. Ce jeudi 3 juin dans l'après-midi, un avion Air France en provenance de N'djamena (Tchad) et à destination de Paris s'est posé après une suspicion de présence d'un engin explosif à bord.	PUBLI-RÉDACTIONNEL	https://www.cnews.fr/sport/2021-06-03/f1-max-verstappen-plus-quune-menace-dans-la-course-au-titre-1088904
sport	LA LIGUE 1 DE RETOUR À 18 CLUBS EN 2023	Dans un communiqué de presse relayé sur les réseaux sociaux, le ministre de l'Intérieur, Gérald Darmanin, avait d'abord fait savoir qu'il allait présider une cellule interministérielle de crise ouverte sur instruction du Premier ministre Jean Castex. L'avion a dans un premier temps été isolé et «les passagers ont été débarqués» de manière à ce que toutes les vérifications puissent être effectuées. Les bagages en soutes ont été inspectés, tout comme l'identité des passagers, mais aucun explosif n'a finalement été trouvé. 	CYBERSÉCURITÉ	https://www.cnews.fr/sport/2021-06-03/la-ligue-1-de-retour-18-clubs-en-2023-1075419
sport	GRAND PRIX D’AZERBAÏDJAN DE F1 : À QUELLE HEURE ET SUR QUELLE CHAÎNE ?	D'après Europe 1, qui a révélé l'information, l'avion a été intercepté par des avions de chasse français qui l'ont escorté jusqu'à l'aéroport de Roissy. D'après une source aéroportuaire, un homme a réussi à se connecter à la fréquence de la radio de l'avion pour diffuser une alerte à la bombe. C'est à ce moment-là que le pilote a prévenu la compagnie et que le protocole s'est activé. 	GAMING	https://www.cnews.fr/sport/2021-06-03/grand-prix-dazerbaidjan-de-f1-quelle-heure-et-sur-quelle-chaine-1088811
sport	EURO 2021 : LEGO DÉVOILE UN BALLON GÉANT	Comme l'indique le communiqué de presse du ministre de l'Intérieur, la cellule interministérielle réunissait également les cabinets du Premier ministre, du ministre de l'Europe et des Affaires étrangères, de la ministre des Armées, du ministre de la Justice, du ministre délégué aux Transports ainsi que «l'ensemble des services de l'Etat mobilisés. Aucune information concernant l'origine de la menace n'a pour le moment été divulguée. 	GAMING	https://www.cnews.fr/sport/2021-06-03/euro-2021-lego-devoile-un-ballon-geant-1088802
sport	GRAND PRIX DE CATALOGNE DE MOTOGP : À QUELLE HEURE ET SUR QUELLE CHAÎNE ?	Tandis qu'en France, les discothèques ne disposent d'aucune date de réouverture, en Espagne, les établissements de nuit sont désormais autorisés à rouvrir dans certaines régions, où la circulation du coronavirus est faible.	CYBERATTAQUE	https://www.cnews.fr/sport/2021-06-03/grand-prix-de-catalogne-de-motogp-quelle-heure-et-sur-quelle-chaine-1088790
sport	TRANSFERTS : CRISTIANO RONALDO TRÈS PROCHE DU PSG ?	Dans les territoires où le taux d'incidence (nombre de cas pour 100.000 habitants sur les 14 derniers jours) est inférieur à 50, les boîtes de nuit - fermées dans tout le pays depuis août 2020 - pourront rouvrir jusqu'à 3h du matin, a annoncé mercredi la ministre espagnole de la Santé Carolina Darias.	FOOTBALL	https://www.cnews.fr/sport/2021-06-03/transferts-cristiano-ronaldo-tres-proche-du-psg-1088757
sport	OL-FLEURY, PSG-DIJON… 22E ET DERNIÈRE JOURNÉE DE D1 FÉMININE : À QUELLE HEURE ET SUR QUELLE CHAÎNE ?	La jauge est fixée à 50 % en intérieur, avec des tablées de six personnes maximum, tandis que les terrasses extérieures peuvent rouvrir à plein, avec distanciation entre les tables, limitées à dix personnes. La consommation de boissons ou de nourriture doit se faire assis. Il n'est pas clair pour l'heure si les pistes de danse peuvent rouvrir. Le port du masque est, lui, toujours obligatoire.	PODCAST	https://www.cnews.fr/sport/2021-06-03/ol-fleury-psg-dijon-22e-et-derniere-journee-de-d1-feminine-quelle-heure-et-sur
sport	EQUIPE DE FRANCE : LES BLEUS SE RÉGALENT CONTRE LE PAYS DE GALLES (3-0)	Ces règles sont la norme dans les îles Baléares, où se trouve la célèbre Ibiza, dans la communauté de Valence et dans l'enclave de Ceuta, en Afrique du Nord, les trois seuls territoires espagnols (sur 19) à présenter aujourd'hui un taux d'incidence de moins de 50 pour 100.000 habitants. 	TENNIS	https://www.cnews.fr/sport/2021-06-02/equipe-de-france-les-bleus-se-regalent-contre-le-pays-de-galles-3-0-1088545
sport	HANDBALL : LE PSG DÉCROCHE LE 8E TITRE DE CHAMPION DE SON HISTOIRE	Les régions au taux d'incidence compris entre 50 et 150 ont également été autorisés à rouvrir leurs discothèques, mais seulement si les autres indicateurs épidémiques montrent une «évolution favorable». Et elles doivent respecter un protocole plus strict, notamment une limitation de la jauge à un tiers.	TENNIS	https://www.cnews.fr/sport/2021-06-02/handball-le-psg-decroche-le-8e-titre-de-champion-de-son-histoire-1088536
sport	COUPE DE FRANCE : LE CALENDRIER POUR LA SAISON 2021-2022	Les régions dont le taux d'incidence est supérieur à 150, une catégorie dans laquelle figurent la communauté de Madrid, l'Andalousie ou encore le Pays basque, doivent quant à elles patienter.	SPORTS MÉCANIQUES	https://www.cnews.fr/sport/2021-06-02/coupe-de-france-le-calendrier-pour-la-saison-2021-2022-1088527
sport	BARCELONE : LIONEL MESSI TOUT PROCHE DE PROLONGER AVEC UNE IMPORTANTE BAISSE DE SALAIRE ?	Si six régions (sur 17) ont voté contre ces mesures, notamment la puissante communauté de Madrid, et menacé de ne pas les respecter, la ministre de la Santé a rappelé que le document présenté avait été adopté «à la majorité» (onze vote pour) et qu'il était contraignant.	RUGBY	https://www.cnews.fr/sport/2021-06-02/barcelone-lionel-messi-tout-proche-de-prolonger-avec-une-importante-baisse-de
sport	BOXE : QUELLE EST LA FORTUNE DE FLOYD MAYWEATHER ?	«Nous reviendrons à la normalité peu à peu, graduellement et progressivement», a-t-elle déclaré. Ces nouvelles règles doivent rester en vigueur jusqu'à ce que 70 % de la population espagnole soit vaccinée contre le Covid-19. Un objectif que le Premier ministre Pedro Sanchez a dit espérer atteindre d'ici à la mi-août. Ce qui est en bonne voie, puisque 40 % de la population est déjà vaccinée, dont 20 % ont déjà reçu les deux doses nécessaires de sérum.	FOOTBALL	https://www.cnews.fr/sport/2021-06-02/boxe-quelle-est-la-fortune-de-floyd-mayweather-762978
sport	VIDÉO : FLOYD MAYWEATHER IMPRESSIONNE À L'ENTRAÎNEMENT AVANT D'AFFRONTER LOGAN PAUL	La France continue de retrouver une partie de ses loisirs et un peu de liberté, sur fond de recul de l'épidémie. Suivez l'évolution de la situation en direct.	MMA	https://www.cnews.fr/sport/2021-06-02/video-floyd-mayweather-impressionne-lentrainement-avant-daffronter-logan-paul
sport	EURO 2021 : ALLEMAGNE, ANGLETERRE, ESPAGNE, PORTUGAL… LES LISTES DE TOUTES LES SÉLECTIONS	Washington a annoncé jeudi que 75% des 80 millions de doses de vaccins anti-Covid promises par les Etats-Unis à des pays étrangers seraient distribuées via le dispositif de partage Covax. 	TENNIS	https://www.cnews.fr/sport/2021-05-25/euro-2021-allemagne-angleterre-espagne-portugal-les-listes-de-toutes-les-selections
sport	EURO 2021 : ÉQUIPES, CALENDRIER, PROGRAMMATION TV... TOUT SAVOIR SUR LE GROUPE E	"""Aujourd'hui, le gouvernement annonce le cadre pour le partage de ces 80 millions de doses américaines à travers le monde"", a déclaré la Maison Blanche dans un communiqué. ""Au moins les trois-quarts des doses données seront partagées via Covax"", a-t-elle ajouté. Washington a également détaillé les pays auxquels les premières 25 millions de doses seront données."	BASKET	https://www.cnews.fr/sport/2021-06-02/euro-2021-equipes-calendrier-programmation-tv-tout-savoir-sur-le-groupe-e-1088320
sport	EURO 2021 : ÉQUIPES, CALENDRIER, PROGRAMMATION TV... TOUT SAVOIR SUR LE GROUPE DE LA FRANCE	En déplacement à Martel, au second tour de son déplacement dans le Lot, Emmanuel Macron a dit qu'il allait devoir prendre des «décisions difficiles» pour la sortie de crise du Covid-19.	SPORTS AUTOMOBILES	https://www.cnews.fr/sport/2021-06-02/euro-2021-equipes-calendrier-programmation-tv-tout-savoir-sur-le-groupe-de-la
sport	EURO 2021 : ÉQUIPES, CALENDRIER, PROGRAMMATION TV... TOUT SAVOIR SUR LE GROUPE D	«Je vais devoir prendre des décisions, certaines sur la relance, d'autres difficiles» pour que la dernière année du quinquennat soit «une année utile», a ajouté sans plus de précisions le président	FOOTBALL	https://www.cnews.fr/sport/2021-06-02/euro-2021-equipes-calendrier-programmation-tv-tout-savoir-sur-le-groupe-d-1088308
sport	COPA AMÉRICA 2021 : LE BRÉSIL VA BIEN ACCUEILLIR LA COMPÉTITION	Le chef de l'Etat a par ailleurs jugé prématurée la question de sa candidature pour 2022.	SPORTS AUTOMOBILES	https://www.cnews.fr/sport/2021-06-02/copa-america-2021-le-bresil-va-bien-accueillir-la-competition-1088278
sport	FRANCE-PAYS DE GALLES : KARIM BENZEMA, L’ATTRACTION TANT ATTENDUE	La Haute autorité de santé (HAS) préconise une ouverture par étapes de la vaccination contre le Covid-19 des adolescents, tandis qu'Emmanuel Macron a annoncé mercredi soir qu'ils seraient tous éligibles dès la mi-juin.	INSOLITE	https://www.cnews.fr/sport/2021-06-02/france-pays-de-galles-karim-benzema-lattraction-tant-attendue-1087925
sport	EQUIPE DE FRANCE : UN PREMIER TEST POUR LES BLEUS ET BENZEMA CONTRE LE PAYS DE GALLES	"Pour l'autorité sanitaire, il existe bien ""un bénéfice individuel direct et indirect"" ainsi qu'""un bénéfice collectif de la vaccination des adolescents contre le Covid"", selon son avis remis mercredi au gouvernement et publié jeudi matin. Mais si elle recommande d'""ouvrir très rapidement"" la vaccination aux 12-15 ans avec des fragilités ou vivant dans l'entourage de personnes vulnérables, elle préconise d'attendre que la vaccination des adultes soit ""suffisamment avancée"" avant de la généraliser à cette tranche d'âge."	SPORTS MÉCANIQUES	https://www.cnews.fr/sport/2021-06-02/equipe-de-france-un-premier-test-pour-les-bleus-et-benzema-contre-le-pays-de-galles
sport	ROLAND-GARROS : NOUVELLE DÉCEPTION POUR UGO HUMBERT	Plus de deux milliards de doses de vaccins anti-Covid ont été administrées dans le monde, six mois après le début des premières campagnes de vaccination de masse en décembre 2020, selon un comptage de l'AFP jeudi vers 09H00 GMT.	FOOTBALL	https://www.cnews.fr/sport/2021-06-01/roland-garros-nouvelle-deception-pour-ugo-humbert-1088108
sport	REAL MADRID : CARLO ANCELOTTI SUCCÈDE À ZINÉDINE ZIDANE	"La pandémie de Covid-19 a gravement affecté les droits des enfants dans le monde et les jeunes risquent une ""catastrophe générationnelle"" si les gouvernements n'agissent pas, a souligné dans une étude annuelle l'ONG KidsRights."	FOOTBALL	https://www.cnews.fr/sport/2021-06-01/real-madrid-carlo-ancelotti-succede-zinedine-zidane-1088069
sport	EURO 2021 : ÉQUIPES, CALENDRIER, PROGRAMMATION TV... TOUT SAVOIR SUR LE GROUPE C	Des millions d'enfants n'ont pas eu accès à l'éducation en raison des restrictions sanitaires, alors que cela entraîne sur le long terme des conséquences sur leur santé physique et mentale, met en garde l'organisation de défense des droits de l'enfant dont le siège est à Amsterdam.	FOOTBALL	https://www.cnews.fr/sport/2021-06-01/euro-2021-equipes-calendrier-programmation-tv-tout-savoir-sur-le-groupe-c-1088033
sport	MAYWEATHER – LOGAN PAUL : LES COTES INCROYABLES POUR LE COMBAT	"Le président des Etats-Unis Joe Biden annoncera ""peut-être"" ce jeudi un plan pour distribuer aux pays qui en ont le plus besoin, en coordination avec Covax, 80 millions de doses de vaccin contre le Covid-19, a indiqué le chef de la diplomatie américaine Antony Blinken."	LIDL STARLIGUE	https://www.cnews.fr/sport/2021-06-01/mayweather-logan-paul-les-cotes-incroyables-pour-le-combat-1088063
sport	ROLAND-GARROS 2021 : PETRA KVITOVA ABANDONNE APRÈS S’ÊTRE BLESSÉE PENDANT SES «OBLIGATIONS MÉDIATIQUES»	"Un peu moins de la moitié des Européens se disent ""satisfaits"" des actions engagées par l'UE pour lutter contre la pandémie et ses conséquences économiques, selon une enquête publiée jeudi."	FOOTBALL	https://www.cnews.fr/sport/2021-06-01/roland-garros-2021-petra-kvitova-abandonne-apres-setre-blessee-pendant-ses
sport	EURO 2021 : ÉQUIPES, CALENDRIER, PROGRAMMATION TV... TOUT SAVOIR SUR LE GROUPE B	Une mère de 24 ans a été inculpée pour avoir involontairement blessé son enfant de 5 ans, samedi 29 mai à Houston (Texas, États-Unis), alors qu’elle visait un chien situé de l’autre côté de la route.	FOOTBALL	https://www.cnews.fr/sport/2021-06-01/euro-2021-equipes-calendrier-programmation-tv-tout-savoir-sur-le-groupe-b-1088012
sport	EURO 2021 : ÉQUIPES, CALENDRIER, PROGRAMMATION TV... TOUT SAVOIR SUR LE GROUPE A	Angelia Mia Vargas est accusée de conduite mortelle avec une arme à feu, a rapporté le média américain ABC13. 	SPORTS DE COMBAT	https://www.cnews.fr/sport/2021-06-01/euro-2021-equipes-calendrier-programmation-tv-tout-savoir-sur-le-groupe-1087973
sport	EURO 2021 : COCA-COLA LANCE SES CANETTES À L’EFFIGIE DES BLEUS	Elle faisait du vélo en compagnie de son fils et d'un autre membre de sa famille quand un chien est apparu et a commencé à courir dans leur direction. Un boxer de 6 mois baptisé Bruno.	BOXE	https://www.cnews.fr/sport/2021-06-01/euro-2021-coca-cola-lance-ses-canettes-leffigie-des-bleus-1087943
sport	BOXE : DEONTAY WILDER VEUT «DÉCAPITER» TYSON FURY	La mère de famille a alors tiré à trois reprises en direction de l’animal avec une arme de petit calibre. C’est pourtant son enfant qui a été touché à l’abdomen par l’un des balles qui a ricoché.	FOOTBALL	https://www.cnews.fr/sport/2021-06-01/boxe-deontay-wilder-veut-decapiter-tyson-fury-1087964
sport	LIGUE DES CHAMPIONS : LES PREMIERS CHAPEAUX CONNUS	Malgré la blessure, ses jours n’étaient pas en danger et il a été transporté à l’hôpital, a rapporté la police. Il se trouve dans un état stable.	FOOTBALL	https://www.cnews.fr/sport/2021-06-01/ligue-des-champions-les-premiers-chapeaux-connus-1087883
sport	FRANCE-PAYS DE GALLES, MATCH DE PRÉPARATION EURO 2021 : À QUELLE HEURE ET SUR QUELLE CHAÎNE ?	La mère est en détention pour avoir tiré dans un espace public, en direction de deux maisons habitées.	FOOTBALL	https://www.cnews.fr/sport/2021-06-01/france-pays-de-galles-match-de-preparation-euro-2021-quelle-heure-et-sur-quelle
